Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
20,1,871.0,6.0,3.0,4.0,66.0,2.0,1,4.0,2926.0,19783.0,1,1,18,3,2.0,0,1.0,5,3.0,1.0,0.0,1.0,0.0,0.5,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,0,665.0,6.0,4.0,1.0,41.0,3.0,2,3.0,4809.0,12482.0,1,0,14,3,3.0,0,16.0,3,3.0,16.0,13.0,2.0,10.0,5.333,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,0,1040.0,2.0,2.0,3.0,100.0,2.0,2,4.0,5163.0,15850.0,5,0,14,3,4.0,1,17.0,2,4.0,1.0,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59,0,1420.0,2.0,4.0,3.0,32.0,2.0,5,4.0,18844.0,21922.0,9,0,21,4,4.0,1,30.0,3,3.0,3.0,2.0,2.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50,0,1115.0,1.0,3.0,1.0,73.0,3.0,5,2.0,18172.0,9755.0,3,1,19,3,1.0,0,28.0,1,2.0,8.0,3.0,0.0,7.0,8.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
25,1,240.0,5.0,3.0,3.0,46.0,2.0,2,3.0,5744.0,26959.0,1,1,11,3,4.0,0,6.0,1,3.0,6.0,4.0,0.0,3.0,6.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
25,0,1280.0,7.0,1.0,4.0,64.0,2.0,1,4.0,2889.0,26897.0,1,0,11,3,3.0,2,2.0,2,3.0,2.0,2.0,2.0,1.0,0.667,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
22,0,534.0,15.0,3.0,2.0,59.0,3.0,1,4.0,2871.0,23785.0,1,0,15,3,3.0,0,1.0,5,3.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
51,0,1456.0,1.0,4.0,1.0,30.0,2.0,3,1.0,7484.0,25796.0,3,0,20,4,3.0,0,23.0,1,2.0,13.0,12.0,12.0,8.0,1.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,1,658.0,7.0,3.0,1.0,66.0,1.0,2,3.0,6074.0,22887.0,1,1,24,4,4.0,0,9.0,3,3.0,9.0,7.0,0.0,6.0,9.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
54,0,142.0,26.0,3.0,4.0,30.0,4.0,4,4.0,17328.0,13871.0,2,1,12,3,3.0,0,23.0,3,3.0,5.0,3.0,4.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24,0,1127.0,18.0,1.0,2.0,52.0,3.0,1,3.0,2774.0,13257.0,0,0,12,3,3.0,1,6.0,2,3.0,5.0,3.0,1.0,2.0,2.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
34,0,1031.0,6.0,4.0,3.0,45.0,2.0,2,2.0,4505.0,15000.0,6,0,15,3,3.0,1,12.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,0,1189.0,3.0,3.0,3.0,87.0,3.0,3,4.0,7428.0,14506.0,2,0,12,3,1.0,0,12.0,3,3.0,5.0,3.0,1.0,3.0,2.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,0,1354.0,5.0,3.0,3.0,45.0,2.0,3,1.0,11631.0,5615.0,2,0,12,3,4.0,0,14.0,6,3.0,11.0,10.0,5.0,8.0,1.833,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
36,0,1467.0,11.0,2.0,2.0,92.0,3.0,3,4.0,9738.0,22952.0,0,0,14,3,3.0,1,10.0,6,3.0,9.0,7.0,2.0,8.0,3.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,0,922.0,3.0,2.0,1.0,39.0,3.0,1,4.0,2835.0,2561.0,5,0,22,4,1.0,1,7.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43,0,394.0,26.0,2.0,3.0,92.0,3.0,4,4.0,16959.0,19494.0,1,1,12,3,4.0,2,25.0,3,4.0,25.0,12.0,4.0,12.0,5.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,0,1312.0,23.0,3.0,1.0,96.0,1.0,1,3.0,2613.0,22310.0,1,0,25,4,3.0,3,10.0,2,2.0,10.0,7.0,0.0,9.0,10.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
33,0,750.0,22.0,2.0,3.0,95.0,3.0,2,2.0,6146.0,15480.0,0,0,13,3,1.0,1,8.0,2,4.0,7.0,7.0,0.0,7.0,7.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
56,1,441.0,14.0,4.0,2.0,72.0,3.0,1,2.0,4963.0,4510.0,9,1,18,3,1.0,3,7.0,2,3.0,5.0,4.0,4.0,3.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,0,684.0,6.0,3.0,1.0,51.0,3.0,5,3.0,19537.0,6462.0,7,0,13,3,3.0,0,23.0,5,3.0,20.0,18.0,15.0,15.0,1.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
31,1,249.0,6.0,4.0,2.0,76.0,1.0,2,3.0,6172.0,20739.0,4,1,18,3,2.0,0,12.0,3,2.0,7.0,7.0,7.0,7.0,0.875,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,0,841.0,6.0,3.0,3.0,46.0,2.0,1,2.0,2368.0,23300.0,1,0,19,3,3.0,0,5.0,3,2.0,5.0,4.0,4.0,3.0,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
58,1,147.0,23.0,4.0,4.0,94.0,3.0,3,4.0,10312.0,3465.0,1,0,12,3,4.0,1,40.0,3,2.0,40.0,10.0,15.0,6.0,2.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
19,1,528.0,22.0,1.0,4.0,50.0,3.0,1,3.0,1675.0,26820.0,1,1,19,3,4.0,0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
22,0,594.0,2.0,1.0,3.0,100.0,3.0,1,4.0,2523.0,19299.0,0,0,14,3,3.0,1,3.0,2,3.0,2.0,1.0,2.0,1.0,0.667,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
49,0,470.0,20.0,4.0,3.0,96.0,3.0,2,1.0,6567.0,5549.0,1,0,14,3,3.0,0,16.0,2,2.0,15.0,11.0,5.0,11.0,2.5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
43,0,957.0,28.0,3.0,2.0,72.0,4.0,1,3.0,4739.0,16090.0,4,0,12,3,4.0,0,18.0,2,3.0,3.0,2.0,1.0,2.0,1.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
50,0,809.0,12.0,3.0,3.0,77.0,3.0,3,4.0,9208.0,6645.0,4,0,11,3,4.0,0,16.0,3,3.0,2.0,2.0,2.0,1.0,0.667,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
31,1,542.0,20.0,3.0,2.0,71.0,1.0,2,3.0,4559.0,24788.0,3,1,11,3,3.0,1,4.0,2,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,0,802.0,9.0,1.0,3.0,96.0,3.0,3,3.0,8189.0,21196.0,3,1,13,3,3.0,1,12.0,2,3.0,9.0,7.0,0.0,7.0,9.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26,0,1355.0,25.0,1.0,3.0,61.0,3.0,1,3.0,2942.0,8916.0,1,0,23,4,4.0,1,8.0,3,3.0,8.0,7.0,5.0,7.0,1.333,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,0,216.0,6.0,2.0,2.0,84.0,3.0,2,2.0,4941.0,2819.0,6,0,20,4,4.0,2,7.0,0,3.0,3.0,2.0,0.0,1.0,3.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
51,1,1150.0,8.0,4.0,1.0,53.0,1.0,3,4.0,10650.0,25150.0,2,0,15,3,4.0,0,18.0,2,3.0,4.0,2.0,0.0,3.0,4.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
39,0,1329.0,4.0,4.0,4.0,47.0,2.0,2,3.0,5902.0,14590.0,4,0,14,3,3.0,1,17.0,1,4.0,15.0,11.0,5.0,9.0,2.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,0,959.0,28.0,3.0,1.0,41.0,2.0,2,3.0,8639.0,24835.0,2,0,18,3,4.0,0,6.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
30,0,1240.0,9.0,3.0,3.0,48.0,3.0,2,4.0,6347.0,13982.0,0,1,19,3,4.0,0,12.0,2,1.0,11.0,9.0,4.0,7.0,2.2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
32,1,1033.0,9.0,3.0,1.0,41.0,3.0,1,1.0,4200.0,10224.0,7,0,22,4,1.0,0,10.0,2,4.0,5.0,4.0,0.0,4.0,5.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
45,0,1316.0,29.0,3.0,3.0,83.0,3.0,1,4.0,3452.0,9752.0,5,0,13,3,2.0,0,9.0,2,2.0,6.0,5.0,0.0,3.0,6.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
38,0,364.0,3.0,5.0,4.0,32.0,3.0,2,3.0,4317.0,2302.0,3,1,20,4,2.0,0,19.0,2,3.0,3.0,2.0,2.0,2.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
30,0,438.0,18.0,3.0,1.0,75.0,3.0,1,3.0,2632.0,23910.0,1,0,14,3,3.0,0,5.0,4,2.0,5.0,4.0,0.0,4.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32,0,689.0,9.0,2.0,4.0,35.0,1.0,2,4.0,4668.0,22812.0,0,0,17,3,4.0,3,9.0,2,4.0,8.0,7.0,0.0,7.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
30,0,201.0,5.0,3.0,4.0,84.0,3.0,1,1.0,3204.0,10415.0,5,0,14,3,4.0,1,8.0,3,3.0,3.0,2.0,2.0,2.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,0,1427.0,2.0,1.0,2.0,35.0,2.0,1,4.0,2720.0,11162.0,0,0,13,3,4.0,0,6.0,3,3.0,5.0,3.0,1.0,2.0,2.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
41,0,857.0,10.0,3.0,4.0,91.0,2.0,4,1.0,17181.0,12888.0,4,0,13,3,2.0,1,21.0,2,2.0,7.0,6.0,7.0,7.0,0.875,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,0,933.0,9.0,4.0,3.0,94.0,3.0,1,1.0,2238.0,6961.0,2,0,21,4,4.0,1,7.0,2,3.0,5.0,0.0,1.0,4.0,2.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
19,0,1181.0,3.0,1.0,2.0,79.0,3.0,1,2.0,1483.0,16102.0,1,0,14,3,4.0,0,1.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
40,0,1395.0,26.0,3.0,2.0,54.0,3.0,2,2.0,5605.0,8504.0,1,0,11,3,1.0,1,20.0,2,3.0,20.0,7.0,2.0,13.0,6.667,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
35,0,662.0,1.0,5.0,3.0,94.0,3.0,3,2.0,7295.0,11439.0,1,0,13,3,1.0,2,10.0,3,3.0,10.0,8.0,0.0,6.0,10.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
53,0,1436.0,6.0,2.0,2.0,34.0,3.0,2,3.0,2306.0,16047.0,2,1,20,4,4.0,1,13.0,3,1.0,7.0,7.0,4.0,5.0,1.4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
45,0,194.0,9.0,3.0,2.0,60.0,3.0,2,2.0,2348.0,10901.0,8,0,18,3,3.0,1,20.0,2,1.0,17.0,9.0,0.0,15.0,17.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
32,0,967.0,8.0,3.0,2.0,43.0,3.0,3,4.0,8998.0,15589.0,1,0,14,3,4.0,0,9.0,2,3.0,9.0,8.0,3.0,7.0,2.25,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29,0,1496.0,1.0,1.0,4.0,41.0,3.0,2,3.0,4319.0,26283.0,1,0,13,3,1.0,1,10.0,1,3.0,10.0,7.0,0.0,9.0,10.0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
51,0,1169.0,7.0,4.0,2.0,34.0,2.0,2,3.0,6132.0,13983.0,2,0,17,3,3.0,0,10.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
58,0,1145.0,9.0,3.0,2.0,75.0,2.0,1,2.0,3346.0,11873.0,4,1,20,4,2.0,1,9.0,3,2.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40,0,630.0,4.0,4.0,3.0,67.0,2.0,3,4.0,10855.0,8552.0,7,0,11,3,1.0,1,15.0,2,2.0,12.0,11.0,2.0,11.0,4.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
34,0,303.0,2.0,4.0,3.0,75.0,3.0,1,3.0,2231.0,11314.0,6,0,18,3,4.0,1,6.0,3,3.0,4.0,3.0,1.0,2.0,2.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
22,0,1256.0,19.0,1.0,3.0,80.0,3.0,1,4.0,2323.0,11992.0,1,0,24,4,1.0,2,2.0,6,3.0,2.0,2.0,2.0,2.0,0.667,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
27,0,691.0,9.0,3.0,4.0,57.0,3.0,1,2.0,2024.0,5970.0,6,0,18,3,4.0,1,6.0,1,1.0,2.0,2.0,2.0,2.0,0.667,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
28,0,440.0,21.0,3.0,3.0,42.0,3.0,1,4.0,2713.0,6672.0,1,0,11,3,3.0,1,5.0,2,1.0,5.0,2.0,0.0,2.0,5.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
57,0,334.0,24.0,2.0,3.0,83.0,4.0,3,4.0,9439.0,23402.0,3,1,16,3,2.0,1,12.0,2,1.0,5.0,3.0,1.0,4.0,2.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,0,1450.0,3.0,3.0,3.0,79.0,2.0,1,3.0,2566.0,25326.0,1,1,15,3,4.0,1,1.0,2,2.0,1.0,1.0,0.0,1.0,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
50,0,1452.0,11.0,3.0,3.0,53.0,3.0,5,2.0,19926.0,17053.0,3,0,15,3,2.0,0,21.0,5,3.0,5.0,4.0,4.0,4.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,0,465.0,14.0,3.0,1.0,56.0,3.0,1,3.0,2451.0,4609.0,4,0,12,3,1.0,1,13.0,2,3.0,9.0,8.0,1.0,8.0,4.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,1339.0,5.0,3.0,2.0,41.0,3.0,3,4.0,9419.0,8053.0,2,0,12,3,3.0,1,12.0,2,3.0,10.0,9.0,7.0,4.0,1.25,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38,0,702.0,1.0,4.0,1.0,59.0,2.0,2,4.0,8686.0,12930.0,4,0,22,4,3.0,0,12.0,2,4.0,8.0,3.0,0.0,7.0,8.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,0,120.0,6.0,5.0,3.0,43.0,3.0,1,3.0,3038.0,12430.0,3,0,20,4,1.0,0,8.0,2,3.0,5.0,4.0,1.0,4.0,2.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27,0,1157.0,17.0,3.0,3.0,51.0,3.0,1,2.0,3058.0,13364.0,0,1,16,3,4.0,1,6.0,3,2.0,5.0,2.0,1.0,1.0,2.5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
19,1,602.0,1.0,1.0,3.0,100.0,1.0,1,1.0,2325.0,20989.0,0,0,21,4,1.0,0,1.0,5,4.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
36,0,1480.0,3.0,2.0,4.0,30.0,3.0,1,2.0,2088.0,15062.0,4,0,12,3,3.0,0,13.0,3,2.0,8.0,7.0,7.0,2.0,1.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
30,0,111.0,9.0,3.0,3.0,66.0,3.0,2,1.0,3072.0,11012.0,1,0,11,3,3.0,2,12.0,4,3.0,12.0,9.0,6.0,10.0,1.714,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
45,0,1268.0,4.0,2.0,3.0,30.0,3.0,2,1.0,5006.0,6319.0,4,1,11,3,1.0,1,9.0,3,4.0,5.0,4.0,0.0,3.0,5.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,0,713.0,8.0,3.0,3.0,67.0,3.0,1,1.0,4257.0,13939.0,4,1,18,3,3.0,1,19.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,0,134.0,2.0,3.0,3.0,90.0,3.0,1,4.0,2500.0,10515.0,0,0,14,3,1.0,0,4.0,2,4.0,3.0,1.0,0.0,2.0,3.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
19,1,303.0,2.0,3.0,2.0,47.0,2.0,1,4.0,1102.0,9241.0,1,0,22,4,3.0,0,1.0,3,2.0,1.0,0.0,1.0,0.0,0.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
46,0,526.0,1.0,2.0,2.0,92.0,3.0,3,1.0,10453.0,2137.0,1,0,25,4,3.0,3,24.0,2,3.0,24.0,13.0,15.0,7.0,1.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38,0,1380.0,9.0,2.0,3.0,75.0,3.0,1,4.0,2288.0,6319.0,1,0,12,3,3.0,0,2.0,3,3.0,2.0,2.0,2.0,1.0,0.667,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,0,140.0,12.0,1.0,3.0,95.0,3.0,1,4.0,3929.0,6984.0,8,1,23,4,3.0,1,7.0,0,3.0,4.0,2.0,0.0,2.0,4.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
34,0,629.0,27.0,2.0,4.0,95.0,3.0,1,2.0,2311.0,5711.0,2,0,15,3,4.0,0,9.0,3,3.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
41,1,1356.0,20.0,2.0,2.0,70.0,3.0,1,2.0,3140.0,21728.0,1,1,22,4,4.0,0,4.0,5,2.0,4.0,3.0,0.0,2.0,4.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
50,0,328.0,1.0,3.0,3.0,86.0,2.0,1,3.0,3690.0,3425.0,2,0,15,3,4.0,1,5.0,2,2.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
53,0,1084.0,13.0,2.0,4.0,57.0,4.0,2,1.0,4450.0,26250.0,1,0,11,3,3.0,2,5.0,3,3.0,4.0,2.0,1.0,3.0,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
33,0,931.0,14.0,3.0,4.0,72.0,3.0,1,2.0,2756.0,4673.0,1,0,13,3,4.0,1,8.0,5,3.0,8.0,7.0,1.0,6.0,4.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40,0,989.0,4.0,1.0,4.0,46.0,3.0,5,3.0,19033.0,6499.0,1,0,14,3,2.0,1,21.0,2,3.0,20.0,8.0,9.0,9.0,2.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
55,0,692.0,14.0,4.0,3.0,61.0,4.0,5,2.0,18722.0,13339.0,8,0,11,3,4.0,0,36.0,3,3.0,24.0,15.0,2.0,15.0,8.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
34,0,1069.0,2.0,1.0,4.0,45.0,2.0,2,3.0,9547.0,14074.0,1,0,17,3,3.0,0,10.0,2,2.0,10.0,9.0,1.0,9.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51,0,313.0,3.0,3.0,4.0,98.0,3.0,4,2.0,13734.0,7192.0,3,0,18,3,3.0,0,21.0,6,3.0,7.0,7.0,1.0,0.0,3.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
52,0,699.0,1.0,4.0,3.0,65.0,2.0,5,3.0,19999.0,5678.0,0,0,14,3,1.0,1,34.0,5,3.0,33.0,18.0,11.0,9.0,2.75,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
27,0,894.0,9.0,3.0,4.0,99.0,3.0,1,2.0,2279.0,11781.0,1,0,16,3,4.0,0,7.0,2,2.0,7.0,7.0,0.0,3.0,7.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
35,1,556.0,23.0,2.0,2.0,50.0,2.0,2,3.0,5916.0,15497.0,3,1,13,3,1.0,0,8.0,1,3.0,1.0,0.0,0.0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
43,0,1344.0,7.0,3.0,4.0,37.0,4.0,1,4.0,2089.0,5228.0,4,0,14,3,4.0,3,7.0,3,4.0,5.0,4.0,2.0,2.0,1.667,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
45,0,1195.0,2.0,2.0,1.0,65.0,2.0,4,4.0,16792.0,20462.0,9,0,23,4,4.0,1,22.0,1,3.0,20.0,8.0,11.0,8.0,1.667,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
37,0,290.0,21.0,3.0,2.0,65.0,4.0,1,1.0,3564.0,22977.0,1,1,12,3,1.0,1,8.0,3,2.0,8.0,7.0,1.0,7.0,4.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
35,0,138.0,2.0,3.0,2.0,37.0,3.0,2,2.0,4425.0,15986.0,5,0,11,3,4.0,0,10.0,5,3.0,6.0,2.0,1.0,2.0,3.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
42,0,926.0,21.0,2.0,3.0,36.0,3.0,2,3.0,5265.0,16439.0,2,0,16,3,2.0,1,11.0,5,3.0,5.0,3.0,0.0,2.0,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
38,0,1261.0,2.0,4.0,4.0,88.0,3.0,2,3.0,6553.0,7259.0,9,0,14,3,2.0,0,14.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
38,0,1084.0,29.0,3.0,4.0,54.0,3.0,2,4.0,6261.0,4185.0,3,0,18,3,1.0,1,9.0,3,1.0,7.0,7.0,1.0,7.0,3.5,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
27,0,472.0,1.0,1.0,3.0,60.0,2.0,2,1.0,4298.0,9679.0,5,0,19,3,3.0,1,6.0,1,3.0,2.0,2.0,2.0,0.0,0.667,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
49,0,1002.0,18.0,4.0,4.0,92.0,3.0,2,4.0,6804.0,23793.0,1,1,15,3,1.0,2,7.0,0,3.0,7.0,7.0,1.0,7.0,3.5,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
34,0,878.0,10.0,4.0,4.0,43.0,3.0,1,3.0,3815.0,5972.0,1,1,17,3,4.0,1,5.0,4,4.0,5.0,3.0,2.0,0.0,1.667,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
40,0,905.0,19.0,2.0,3.0,99.0,3.0,2,4.0,2741.0,16523.0,8,1,15,3,3.0,1,15.0,2,4.0,7.0,2.0,3.0,7.0,1.75,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
38,1,1180.0,29.0,1.0,2.0,70.0,3.0,2,1.0,6673.0,11354.0,7,1,19,3,2.0,0,17.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
29,1,121.0,27.0,3.0,2.0,35.0,3.0,3,4.0,7639.0,24525.0,1,0,22,4,4.0,3,10.0,3,2.0,10.0,4.0,1.0,9.0,5.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
